dataset,topK,L,query,target_excerpt,orig_top1_excerpt,suffix,suffix_len,suffix_token_ids,baseline_rank,final_rank,delta_rank,delta_cos,delta_ndcg,success,iter_used
nq,1,6,when did hollywood become the centre of the film industry?,The school board received an offer from the club to pay $25 million and build a new $10 million high school stadium and ,"In the 1960s, South Africa experienced economic growth second only to that of Japan.[189] Trade with Western countries g",archdiocese appropriations ##oke dioceses ##ா hawker,6,"[12658, 22713, 11045, 26586, 29931, 23937]",800,63,737,0.006244540214538574,0.06299308056495764,0,3240
nq,1,6,rhett butler's daughter in gone with the wind?,"Since the beginning of the seventeenth century, the Tokugawa shogunate pursued a policy of isolating the country from ou","The character has also appeared in the King of Queens episode ""Rayny Day"".",metaphysical sanctions antarctica 1735 sax ##ain,6,"[29081, 17147, 12615, 26063, 19656, 8113]",800,232,568,-0.009068489074707031,0.02348515373556645,0,9000
nq,1,6,who dies in the beginning of deathly hallows part 1?,"From its founding, the U.S. federal government has documented its policies and decisions, but for almost 150 years it ha",One-on-one: Amanda.,newport kindergarten nation 345 annette displays,6,"[9464, 11793, 3842, 23785, 22521, 8834]",800,451,349,0.03163957595825195,0.009702798239383165,0,3720
nq,1,6,who sings gone gone gone she been gone so long?,"Touches among humans that can be defined as communication include handshakes, holding hands, kissing (cheek, lips, hand)",One-on-one: Amanda.,replies ##to ##ency cyclists socrates happened,6,"[14054, 3406, 11916, 21912, 26772, 3047]",800,84,716,0.029972434043884277,0.052347478920516,0,6480
nq,1,6,who was assassinated during a visit to sarajevo in bosnia?,The other definition describes protists primarily by functional or biological criteria: protists are essentially those e,One-on-one: Amanda.,spartans ##rs argues [unused566] intentionally ##nbc,6,"[24293, 2869, 9251, 571, 15734, 28957]",800,239,561,0.07171958684921265,0.022798380078700664,0,3840
nq,1,7,who was the highest ranking official in the early christian church?,"The first Martian flyby mission was Mariner 4 which arrived in 1965. That quick two-day pass (July 14â€“15, 1965) with c",One-on-one: Amanda.,accession proceedings rihanna marvel ་ aircraft ##rona,7,"[16993, 8931, 25439, 8348, 1424, 2948, 26788]",800,50,750,0.02713167667388916,0.0726178482871731,0,3500
nq,1,7,the doors of the hildesheim church c. 1015 were carved in wood?,"Great Bend receives 27 inches (690 mm) of precipitation during an average year, and there are, on average, 71 days of me",The Friends of Benjamin Franklin House (the organization responsible for the restoration) note that the bones were likel,##mac minority little receives ##n °f algeria,7,"[22911, 7162, 2210, 8267, 2078, 8157, 11337]",800,24,776,-0.007985174655914307,0.11166469293498751,0,7140
nq,1,7,who sang the original song send in the clowns?,"Today, the Internet Corporation for Assigned Names and Numbers (ICANN) manages the top-level development and architectur",One-on-one: Amanda.,derivatives twinned ##oma ##car except sms businesses,7,"[16942, 25901, 9626, 10010, 3272, 22434, 5661]",800,178,622,0.026991188526153564,0.029948088958490632,0,8820
nq,1,7,who hit 6 sixes in an over in test cricket?,"Touches among humans that can be defined as communication include handshakes, holding hands, kissing (cheek, lips, hand)",Most T20I wickets for India[48],freud initial ambiguous economy paraguay rebirth ##see,7,"[19338, 3988, 20080, 4610, 13884, 22785, 19763]",800,86,714,0.018844664096832275,0.051534976668446114,0,7980
nq,1,7,how many countries participated for the first time in the 2014 olympic winter games in sochi?,"The λ ring was one of two rings discovered by Voyager 2 in 1986.[20] It is a narrow, faint ring located just inside the ",In bold those clubs competing in the Championship as of the current season.,lambda ##ᵀ nolan [unused496] ##chers ##fus ك,7,"[23375, 30031, 13401, 501, 21844, 25608, 1293]",800,170,630,-0.014597713947296143,0.031136319864098955,0,7980
nq,1,7,what was the name of the horse in steptoe and son?,"Some companies use a well-known product as their ticker symbol. Belgian brewer InBev, the brewer of Budweiser beer, uses",One-on-one: Amanda.,##pf juventus handicap depicted brutally advocates refers,7,"[14376, 22760, 15822, 8212, 23197, 13010, 5218]",800,279,521,0.10906535387039185,0.019338492320897793,0,6300
nq,1,7,where is tigris river located on the world map?,The assault on Sword began at about 0300 with the aerial and naval bombardment of German coastal defences and artillery ,"The books have been described as having a cult following in Poland,[1] the Czech Republic, Hungary, Slovakia, Ukraine, R",trainers 1666 anticipating regain graz finest ##uram,7,"[21992, 27407, 26481, 12452, 26918, 10418, 27618]",800,589,211,-0.002705097198486328,0.004968085990181559,0,5040
nq,1,7,who was the chief guest of india on independence day 2017?,"Missouri was historically considered a ""bellwether state"", having voted for the winner in every presidential election si",List of places,aba municipalities midland kitten ##ua properties ##bon,7,"[19557, 7602, 12240, 18401, 6692, 5144, 11735]",800,319,481,0.08696269989013672,0.01649087441728507,0,6020
nq,1,7,when has the u.s. experienced government expenditures in the range of 40 to 50 of gdp?,"The character of the Old Witch was inspired by Old Nancy, the witch of Salem, host of Alonzo Deen Cole's radio series, T","Vietnam is expected to be a newly industrialized country, and also, a regional power in the future. Vietnam is one of Ne",yells 1860s glenn melodic ##tern herself bowen,7,"[22114, 15914, 9465, 17187, 16451, 2841, 16208]",800,228,572,0.08315706253051758,0.023890389402844298,0,5040
nq,1,7,what's in a beam me up scotty?,"The first person Charles visits is Carter Ryking, who had gone insane after losing his powers. Charles reads Carter's me",One-on-one: Amanda.,interactive intently tho halls pilgrimage cocaine inflammation,7,"[9123, 16170, 27793, 9873, 14741, 16034, 21733]",800,654,146,-0.017395734786987305,0.0032171109649306723,0,5320
nq,1,7,i feel like i'm fixin to die woodstock?,Origami can be used to construct various geometrical designs not possible with compass and straightedge constructions. F,One-on-one: Amanda.,beyonce scenarios zimbabwe stormy grenades 0 tin,7,"[20773, 16820, 11399, 24166, 21914, 1014, 9543]",800,677,123,0.02176433801651001,0.00265123675390902,0,6160
nq,1,7,who is the longest serving manager in manchester united history?,The primary motivation for creating the Federal Reserve System was to address banking panics.[5] Other purposes are stat,In bold those clubs competing in the Championship as of the current season.,lying telegram ξ ##card topography fur mg,7,"[4688, 23921, 1168, 11522, 21535, 6519, 11460]",800,451,349,-0.0459517240524292,0.009702798239383165,0,4480
nq,1,7,who has won the eurovision song contest the most times?,"The canal would ""forcibly displace an estimated 120,000 people, including Rama and Creole communities from protected ind",One-on-one: Amanda.,singapore accord ascribed [unused451] hercules hotels ##stand,7,"[5264, 15802, 28025, 456, 15067, 9275, 21515]",800,1,799,0.05630505084991455,0.8963264138982909,1,1540
nq,1,7,song god bless the child that's got his own?,"The first Martian flyby mission was Mariner 4 which arrived in 1965. That quick two-day pass (July 14â€“15, 1965) with c",ByÇ” stvorany naveki vialikaj Rasijaj!,1960s unveiled squid ##æ herb ##pool medical,7,"[4120, 11521, 26852, 29667, 12810, 16869, 2966]",800,26,774,0.12406140565872192,0.10663633175544349,0,8120
nq,1,7,how long did it take an ocean liner to cross the atlantic?,"The music and lyrics for the theme song, ""The Ballad of Gilliganâ€™s Isle"", were written by Sherwood Schwartz and George",One-on-one: Amanda.,ₒ bournemouth mastering filmed violin whore perkins,7,"[1562, 22882, 11495, 6361, 6710, 17219, 13601]",800,5,795,-0.00105208158493042,0.2831792211328326,0,6580
nq,1,7,what do the lines on headphone jacks mean?,"Under Yassa, chiefs and generals were selected based on merit. The empire was governed by a non-democratic, parliamentar",One-on-one: Amanda.,storyline 188 東 wears touching evergreen successively,7,"[9994, 19121, 1879, 11651, 7244, 16899, 24288]",800,146,654,0.12696504592895508,0.03522162358338232,0,8820
nq,1,7,who bowled the last over of the 2007 world twenty20 that india won?,Gideon Sundback increased the number of fastening elements from four per inch (about one every 6.4 mm) to ten or eleven ,Most T20I wickets for India[48],lengthy guitars 1914 brigham commonly ##hom downstream,7,"[12401, 7334, 4554, 22727, 4141, 23393, 13248]",800,14,786,0.06603240966796875,0.15228443870810648,0,5040
nq,1,7,what is the job of a senator in the philippines?,"The AHL had a slight alignment shift with the addition of the Tucson Roadrunners to the one-year-old Pacific Division, b","The books have been described as having a cult following in Poland,[1] the Czech Republic, Hungary, Slovakia, Ukraine, R",serbia 17th confrontation upland cricketer ##tures 2nd,7,"[7238, 5550, 13111, 25770, 9490, 22662, 3416]",800,271,529,0.09835571050643921,0.019974586338660172,0,4480
nq,1,7,which of these mountain ranges in india's longest railway tunnel constructed?,Other industries took note of American's success and implemented similar systems. Robert Crandall discussed his success ,List of places,##flow manufactures isa overseas caliphate utah ##von,7,"[12314, 22027, 18061, 6931, 28034, 6646, 17789]",800,293,507,0.05861985683441162,0.018282506525545403,0,4900
nq,1,7,the king of kalinga in the mauryan period was?,"After buying the rights from Castle Rock, Miramax gave the green light to put the film into production. Several well-kno",A hadith reports that Muhammad said about Qadr:,##berry secrets pete defenders ##dog handles cinematic,7,"[9766, 7800, 6969, 12534, 16168, 16024, 21014]",800,318,482,0.04984164237976074,0.016556111093432413,0,6580
nq,1,7,who are the only 2 families that have had 3 generations of oscar winners?,The racial makeup of New Hampshire as of the 2010 Census was:[34],"The books have been described as having a cult following in Poland,[1] the Czech Republic, Hungary, Slovakia, Ukraine, R",stands agents schedule loyola heraldic tortricidae 1768,7,"[4832, 6074, 6134, 21580, 28867, 27683, 19793]",800,1,799,-0.014679431915283203,0.8963264138982909,1,3500
nq,1,7,who was the actor that played ben stone on law and order?,"Bernard offers to take the McKennas to dinner, but cancels when a sinister-looking man knocks at the McKennas' hotel-roo",One-on-one: Amanda.,kawasaki library discovers boris merely ʒ ##₁,7,"[27324, 3075, 9418, 11235, 6414, 1138, 11871]",800,319,481,-0.030131816864013672,0.01649087441728507,0,5320
nq,1,7,who has given the theory of unbalanced economic growth?,"When a contract is entered into without the free consent of the party, it is considered a voidable contract. The definit","The books have been described as having a cult following in Poland,[1] the Czech Republic, Hungary, Slovakia, Ukraine, R",statutory damages lasting ##connected conscious ##rea contribution,7,"[15201, 12394, 9879, 24230, 9715, 16416, 6691]",800,576,224,0.08581244945526123,0.005348807267706979,0,5040
nq,1,7,who is the girl in the once bitten twice shy video?,The video arcade game market remained in a state of flux for the remainder of the decade. The ball-and-paddle market col,One-on-one: Amanda.,convertible 1954 infinity ##ɣ hood 1794 releases,7,"[22840, 4051, 15579, 29683, 7415, 13199, 7085]",800,176,624,0.07136380672454834,0.030238146821689127,0,10360
nq,1,7,meaning of peter piper picked a peck of pickled peppers?,Logan's shooting of the undercover officer sets in motion a chain of events that eventually leads to Deakins' retirement,One-on-one: Amanda.,cao lyons uprising rescue great choke portray,7,"[12966, 16642, 10138, 5343, 2307, 16769, 17279]",800,440,360,0.07366722822189331,0.01016153824676748,0,11620
nq,1,7,who recorded i can't help falling in love with you?,Origami can be used to construct various geometrical designs not possible with compass and straightedge constructions. F,One-on-one: Amanda.,##onate motifs transcription ##eki tate marx ##mani,7,"[21149, 17366, 14193, 26576, 9902, 13518, 20799]",800,415,385,0.05645829439163208,0.011263133466029876,0,4620
nq,1,7,how many seasons has greys anatomy been on tv?,"And the Lord said to Gabriel: ""'Proceed against the bastards and the reprobates, and against the children of fornication",One-on-one: Amanda.,॥ [unused539] gm born lan ##fide posterior,7,"[1345, 544, 13938, 2141, 17595, 20740, 15219]",800,38,762,-0.01661050319671631,0.08552677341516102,0,8960
nq,1,7,what is the difference between pvc and pvdc?,"In his review in Guitar World, Jeff Slate wrote that the ""thing about being a fan of Bob Dylan is that the discovery of ","The books have been described as having a cult following in Poland,[1] the Czech Republic, Hungary, Slovakia, Ukraine, R",##lik holders ##kur vocalist careless vortex bending,7,"[18393, 13304, 18569, 8032, 23358, 23463, 14457]",800,3,797,-0.03001171350479126,0.396326413898291,0,7840
nq,1,7,the xix of the social security act of 1965 established?,One of the motivations of Napoleon's Invasion of Egypt was to establish a junction with India against the British. Bonap,High-level/long-term reports supplementing the Administration Console[42],cao parallel 1769 bow ##tani flushing fort,7,"[12966, 5903, 20663, 6812, 17681, 23519, 3481]",800,31,769,0.05814021825790405,0.096326413898291,0,3640
nq,1,7,why does cooling water run through the condenser?,"As is typical of most East Asian languages,[52] Khmer verbs do not inflect at all; tense, aspect and mood can be express",One-on-one: Amanda.,digit slovene luxembourg ##ats breathless ##rma bits,7,"[15340, 18326, 10765, 11149, 16701, 17830, 9017]",800,32,768,0.1465367078781128,0.09456627706885151,0,3220
nq,1,7,where did rafael nadal win his first tennis title?,Origami can be used to construct various geometrical designs not possible with compass and straightedge constructions. F,One-on-one: Amanda.,countered ##xin ་ weights depicts putnam convoys,7,"[17970, 20303, 1424, 15871, 11230, 20230, 23083]",800,90,710,0.03535646200180054,0.04998830018815523,0,8540
nq,1,7,how much of the world's diamonds does de beers own?,Insurance funds do not always cover the full costs of treatment and typical reimbursement is between half to three-quart,"The books have been described as having a cult following in Poland,[1] the Czech Republic, Hungary, Slovakia, Ukraine, R",beer archery nacional 45th finds inflammatory infections,7,"[5404, 21383, 10718, 24634, 4858, 20187, 15245]",800,4,796,0.02235245704650879,0.32700297197168404,0,6440
nq,1,7,how did early humans make use of stones during the prehistoric period?,"In order for Wake-on-LAN to work, parts of the network interface need to stay on. This consumes a small amount of standb",One-on-one: Amanda.,offers merged grins prelude thomson offers ic,7,"[4107, 5314, 20237, 19508, 11161, 4107, 24582]",800,251,549,0.05641210079193115,0.02168242617186611,0,7560
nq,1,7,when was the last time an nba backboard broken?,"At the 2010 census, 6.9% of the state's population were reported as under 5, 24.6% were under 18, and 12.0% were 65 or o",One-on-one: Amanda.,dinamo anya dallas yoo jacksonville earthquakes 幸,7,"[22306, 21728, 5759, 26823, 13057, 17932, 1841]",800,84,716,-0.04281508922576904,0.052347478920516,0,5600
nq,1,7,who plays connor's mom in madeas christmas?,"The Northern Coalsack Nebula, also called the Cygnus Rift, is a dark nebula located in the Cygnus Milky Way.[1]",One-on-one: Amanda.,##cene victorian jaenelle 止 ##tery 274 dwellings,7,"[17968, 6652, 20757, 1887, 20902, 25586, 16707]",800,4,796,0.03129613399505615,0.32700297197168404,0,4340
nq,1,7,who ends up together in the end of gossip girl?,"In May 1798, Congress voted for legislation that would use eight hundred thousand dollars in order to pay for small arms",One-on-one: Amanda.,several growls 1739 wish mountains comet ##ak,7,"[2195, 27825, 25801, 4299, 4020, 15699, 4817]",800,1,799,0.05505406856536865,0.8963264138982909,1,1820
nq,1,7,a good that can be used in place of another good?,The practice of identifying revisions of automobiles by their model year is strongest in Canada and the United States.[c,One-on-one: Amanda.,ᵐ mourning aye palestine nur himalayas 430,7,"[1502, 16236, 13442, 8976, 27617, 26779, 19540]",800,74,726,0.001383066177368164,0.05687049933231239,0,3500
nq,1,7,where are located the acetabulum and the glenoid cavities?,In early 2006 a final resolution to the dispute between Cameroon and Nigeria over the oil-rich Bakassi peninsula was exp,"The books have been described as having a cult following in Poland,[1] the Czech Republic, Hungary, Slovakia, Ukraine, R",eds saxony usl lawsuit hurricanes objections marches,7,"[11985, 13019, 22448, 9870, 17035, 17304, 20691]",800,76,724,0.09795713424682617,0.05589782956822917,0,3780
nq,1,7,why did government sponsored surveys and land acts encourage migration to the west?,"A ""guitar pick"" or ""plectrum"" is a small piece of hard material generally held between the thumb and first finger of the","The books have been described as having a cult following in Poland,[1] the Czech Republic, Hungary, Slovakia, Ukraine, R",glasgow dentist clearer ##bad ##mori reporters bergen,7,"[6785, 24385, 24509, 9024, 24610, 12060, 12674]",800,254,546,-0.03517812490463257,0.021414703764159132,0,3080
nq,1,7,how many dominoes do you need for mexican train?,"In December 2016, a week before the line's opening, the MTA hosted open houses at 96th Street[134][135][136] and 86th St",One-on-one: Amanda.,cornerstone saturdays ##ᶠ [unused6] ##aq [unused790] ##ᵃ,7,"[23354, 18860, 30047, 7, 20784, 795, 30032]",800,28,772,0.03991198539733887,0.10217324635872546,0,7840
nq,1,7,what is one of the main goal of the democratic party?,"In 1999, Starbucks experimented with eateries in the San Francisco Bay area through a restaurant chain called Circadia.[",The economic and military issues are closely linked in the eyes of many within the movement.,date ##gami ##los rebranded huh ##rent inclusion,7,"[3058, 26517, 10483, 18233, 9616, 22787, 10502]",800,463,337,0.0378338098526001,0.009218956854757099,0,3360
nq,1,7,how do tsetse flies (glossina spp.) differ from other dipteran flies?,"At the 2010 census, 6.9% of the state's population were reported as under 5, 24.6% were under 18, and 12.0% were 65 or o","The books have been described as having a cult following in Poland,[1] the Czech Republic, Hungary, Slovakia, Ukraine, R",caden ideals bbc ##uru ⇄ buildings lung,7,"[23600, 15084, 4035, 14129, 1589, 3121, 11192]",800,227,573,-0.030282795429229736,0.023993213533117064,0,6160
nq,1,7,who led an attack that allowed for american victory at yorktown?,"Kerosene is sometimes used as an additive in diesel fuel to prevent gelling or waxing in cold temperatures. However, thi",One-on-one: Amanda.,1998 102 congressman byrne urges inorganic ma,7,"[2687, 9402, 12295, 14928, 23876, 28256, 5003]",800,673,127,-0.02725118398666382,0.002747831345011026,0,5320
nq,1,7,what is the source of electrons during photosynthesis?,The video arcade game market remained in a state of flux for the remainder of the decade. The ball-and-paddle market col,"The books have been described as having a cult following in Poland,[1] the Czech Republic, Hungary, Slovakia, Ukraine, R",747 bears lastly pluto dice 1975 restoring,7,"[25374, 6468, 22267, 26930, 18740, 3339, 16487]",800,313,487,0.057681143283843994,0.0168864768925666,0,8540
nq,1,7,who does the voice of marceline on adventure time?,"""Blurred Lines"" was produced by Thicke and Pharrell with an intention of creating a sound similar to Marvin Gaye's ""Got ",One-on-one: Amanda.,conquest 1820 gaddafi bangalore galerie griffith unspecified,7,"[9187, 11102, 28924, 14022, 17941, 14135, 25851]",800,241,559,-0.03521609306335449,0.02260716531889087,0,3780
nq,1,7,why was the building of a settlement in mexico in 1519 significant?,"Rapper Snoop Dogg presented the Best R&B Video award with Dr. Dre and George Clinton. At the time, Snoop was wanted in c","The books have been described as having a cult following in Poland,[1] the Czech Republic, Hungary, Slovakia, Ukraine, R",php debated fiba virtual television hollis ##tated,7,"[25718, 15268, 13651, 7484, 2547, 27477, 16238]",800,44,756,0.06723588705062866,0.07841431436822924,0,4200
nq,1,7,when did the anti smacking law come in nz?,"-(AU0) Remote Keyless Entry , with 2 transmitters, panic button and content theft alarm, RPO Code has changed to ""(ATG)""",One-on-one: Amanda.,##ich ち [unused254] 505 ##tee ##rea stella,7,"[7033, 1662, 259, 28952, 17389, 16416, 11894]",800,18,782,0.04195535182952881,0.13173532726492923,0,5040
nq,1,7,who did the assyrians conquer in 722 bce?,It also calls for Infrastructure Grants to municipalities to finance investments in sanitation. The paper notes that it ,"Note: The classical ""Roman Empire"" is usually said to have ended with the deposition of Romulus Augustulus, with its con",city ##americana leans terrorism reveals tanya responsibility,7,"[2103, 27026, 12671, 10130, 7657, 19956, 5368]",800,3,797,0.06010407209396362,0.396326413898291,0,5740
nq,1,7,who sings will you still love me when i'm not young and beautiful?,"Worldwide, horses play a role within human cultures and have done so for millennia. Horses are used for leisure activiti",ByÇ” stvorany naveki vialikaj Rasijaj!,trailer bhutan meta impacts worse regulatory yamaha,7,"[9117, 18768, 18804, 14670, 4788, 10738, 24031]",800,39,761,0.08435583114624023,0.08422823860739856,0,3220
nq,1,7,what was the name of darth vader star destroyer?,"And the Lord said to Gabriel: ""'Proceed against the bastards and the reprobates, and against the children of fornication",One-on-one: Amanda.,nightly ira ##cliffe trolley 1679 defend commitments,7,"[22390, 11209, 18115, 20820, 27924, 6985, 17786]",800,241,559,-0.042113304138183594,0.02260716531889087,0,5460
nq,1,7,how many pairs of legs does a centipede have?,Logan's shooting of the undercover officer sets in motion a chain of events that eventually leads to Deakins' retirement,One-on-one: Amanda.,##ナ ordained islamic 1653 kaplan ##chment 231,7,"[30241, 9492, 5499, 29309, 22990, 22729, 20304]",800,141,659,-0.03687173128128052,0.036191500493028855,0,3640
nq,1,7,why was the statue of liberty given to the us as a gift from france?,"Tony Blair, who welcomed Israel's decision to ease the restrictions on behalf of the Quartet on the Middle East, said th",One-on-one: Amanda.,##rum 南 ##jack serbia asset allegedly withdrawing,7,"[6824, 1785, 17364, 7238, 11412, 9382, 21779]",800,42,758,0.14063066244125366,0.08061524704699716,0,8820
nq,1,7,the era of the great mughals began with the accession of?,"Kerosene is sometimes used as an additive in diesel fuel to prevent gelling or waxing in cold temperatures. However, thi",Wâ€“F,danzig gore luton yorkshire examples stanford crook,7,"[26669, 13638, 17807, 7018, 4973, 8422, 19302]",800,657,143,-0.06323438882827759,0.0031418385759611617,0,10220
nq,1,7,the use of basso continuo was discontinued during the classical era because?,"Ciliates are a model alveolate, having been genetically studied in great depth over the longest period of any alveolate ","There is a fifth stanza to the poem, not often seen, inserted between the third and fourth stanzas above:",##duk climbs vuelta tarzan ▪ camden kentucky,7,"[28351, 18881, 21441, 24566, 1618, 13267, 5612]",800,2,798,-0.024738729000091553,0.5272561674697485,0,6300
nq,1,7,who led the conquest of the incas in south america?,"The growing popularity of ""amateur spook-hunters"" Ed Zeddmore and Harry Spangler prompted Kripke to consider a spin-off ",One-on-one: Amanda.,jewels accelerating gabby mma slated favorably neither,7,"[15565, 29494, 27183, 21021, 18517, 27597, 4445]",800,427,373,-0.035311996936798096,0.010723688584069899,0,8960
nq,1,7,whats the difference between tomato paste and tomato puree?,The video arcade game market remained in a state of flux for the remainder of the decade. The ball-and-paddle market col,"The books have been described as having a cult following in Poland,[1] the Czech Republic, Hungary, Slovakia, Ukraine, R",equatorial ##sies um ##uta disrupt 1899 smithsonian,7,"[21333, 14625, 8529, 13210, 23217, 6166, 15720]",800,336,464,-0.006829559803009033,0.015422170583321682,0,5600
nq,1,7,who is allowed to be apart of the european union?,"Starting in the latter half of the 19th century, the lower Colorado below Black Canyon became an important waterway for ",For cutting off our Trade with all parts of the world:,native kentucky 1805 strange ₍ ist sediment,7,"[3128, 5612, 13126, 4326, 1558, 21541, 19671]",800,86,714,0.05160796642303467,0.051534976668446114,0,3920
nq,1,7,where is the table of contents found in a book?,"Near Salemi, Garibaldi's army attracted scattered bands of rebels, and the combined forces defeated the opposing army at","The books have been described as having a cult following in Poland,[1] the Czech Republic, Hungary, Slovakia, Ukraine, R",600 xinjiang 1797 ##izes lincoln gaelic riots,7,"[5174, 25904, 14112, 10057, 5367, 11196, 12925]",800,436,364,0.04576998949050903,0.010332137039965647,0,6860
nq,1,7,where is the boy who played charlie in willy wonka?,"Doc returns in Season 15, where he reveals he's actually known about the Blues and Reds for some time before he met the ","The character has also appeared in the King of Queens episode ""Rayny Day"".",surf ##note opposes mick intentions belonging leone,7,"[14175, 22074, 29158, 10872, 11174, 7495, 13363]",800,142,658,-0.010971784591674805,0.035993728150610194,0,3220
nq,1,7,who plays lucifer's mom in the tv series?,Lieutenant Colonel Alexander Vosch - the leading officer at Camp Haven. He is sadistic and cruel. He survives the destru,"The character has also appeared in the King of Queens episode ""Rayny Day"".",reyes [unused670] purchasing several 720 collaborator tourists,7,"[12576, 675, 13131, 2195, 22857, 18843, 9045]",800,380,420,0.022283494472503662,0.012962890549526984,0,4480
nq,1,7,creating appropriation bills falls under which power of congress?,"In AD 65, Seneca was caught up in the aftermath of the Pisonian conspiracy, a plot to kill Nero. Although it is unlikely",which completes the proof.,pi delle smash defend includes ##ares ##aver,7,"[14255, 24121, 15132, 6985, 2950, 17933, 22208]",800,58,742,0.032887935638427734,0.06631803018520502,0,3640
nq,1,7,what is the population of the tri-cities washington?,"Today, the Internet Corporation for Assigned Names and Numbers (ICANN) manages the top-level development and architectur","The books have been described as having a cult following in Poland,[1] the Czech Republic, Hungary, Slovakia, Ukraine, R",statutes hr ##mology parks ##bies implies subway,7,"[18574, 17850, 20570, 6328, 20536, 12748, 10798]",800,485,315,0.09106570482254028,0.00837358571237476,0,6160
nq,1,7,when was the last time the jets won a playoff game?,"Both West and East Florida remained loyal to the British crown during the American Revolution, and served as havens for ",One-on-one: Amanda.,##ages ##ob 1860s riots twelve ##till ##eem,7,"[13923, 16429, 15914, 12925, 4376, 28345, 21564]",800,188,612,0.04745393991470337,0.02856232276007309,0,10080
nq,1,7,form from material that has accumulated on the earths surface?,"Overall, the outcome for acute low back pain is positive. Pain and disability usually improve a great deal in the first ",For cutting off our Trade with all parts of the world:,dining monkeys readiness maximal conditioning unidentified practitioner,7,"[7759, 17059, 19822, 29160, 14372, 20293, 18742]",800,509,291,0.09098023176193237,0.007507279429102814,0,3360
nq,1,7,band who had a hit with heart and soul crossword?,"As with any medieval bishopric, Chartres Cathedral was the most important building in the town – the centre of its econo",One-on-one: Amanda.,represents jogged fastened » shakespeare ##iere repeatedly,7,"[5836, 27812, 24009, 1090, 8101, 21253, 8385]",800,149,651,0.06351548433303833,0.034661602926444934,0,6160
nq,1,7,where does the story the great gatsby take place?,"Q(t) is the quantity of electric charge in a specific volume at time t, QIN is the amount of charge flowing into the vol",One-on-one: Amanda.,lands socialist ##istles 138 incorporates ##say ##ffer,7,"[4915, 6102, 28738, 15028, 12374, 24322, 12494]",800,758,42,0.01954108476638794,0.0008419438733360818,0,4200
nq,1,7,when to use an air gap for dishwasher?,"Numerous indigenous groups in the Bangsamoro region do not adhere to Catholicism nor Islam, making them vulnerable to ex",One-on-one: Amanda.,barrier ##tta beaufort ##kh elected heartland sudanese,7,"[8803, 5946, 23622, 10023, 2700, 27399, 25603]",800,6,794,0.06993681192398071,0.25253360100631317,0,8680
nq,1,7,when does madea's family funeral come out?,In the spending review of 20 October 2010 George Osborne announced a series of changes to housing benefit. From April 20,One-on-one: Amanda.,##fin ##alla healthcare macquarie denies superman sums,7,"[16294, 25425, 9871, 23903, 23439, 10646, 20571]",800,308,492,0.08496379852294922,0.017224010445168872,0,4340
nq,1,7,what does the term right wing and left wing mean?,"Overall, the outcome for acute low back pain is positive. Pain and disability usually improve a great deal in the first ",One-on-one: Amanda.,seizure wellness urine mobilization accession ##col understand,7,"[18634, 25860, 17996, 25580, 16993, 25778, 3305]",800,476,324,0.1295485496520996,0.008713171450374577,0,3220
nq,1,7,how long did it take to build the great pyramid of egypt?,"In December 2016, a week before the line's opening, the MTA hosted open houses at 96th Street[134][135][136] and 86th St",One-on-one: Amanda.,##mat → intentional standings tsunami heal io,7,"[18900, 1585, 21249, 11869, 19267, 11005, 22834]",800,205,595,0.046436309814453125,0.026424629134667005,0,7140
nq,1,7,when was the first underwater cable laid beneath the english channel?,"A supervolcano usually has a large caldera and can produce devastation on an enormous, sometimes continental, scale. Suc",One-on-one: Amanda.,##♦ aleppo seismic gazing dominates fictional registration,7,"[30153, 22973, 22630, 16448, 29532, 7214, 8819]",800,162,638,0.06125718355178833,0.03240438263145792,0,11060
nq,1,7,what is the storyline of the movie shape of water?,In early 2006 a final resolution to the dispute between Cameroon and Nigeria over the oil-rich Bakassi peninsula was exp,One-on-one: Amanda.,rode ##ˈ bei odor ##chi supporters opposed,7,"[8469, 29715, 21388, 19255, 5428, 6793, 4941]",800,27,773,0.04906994104385376,0.10434101157480047,0,9100
nq,1,7,french film pioneer who introduced newsreel in 1910?,"When a little brown bat crashlands into a plate of Jimmy Z's famous brownies, Martin and Chris out set out to convince A","Welsh settlement in Patagonia. (Chubut Province, Argentina)",degraded ##are earthquakes tablets 2014 sanchez hiring,7,"[26131, 12069, 17932, 17596, 2297, 10568, 14763]",800,57,743,0.012412726879119873,0.06703369356201111,0,5880
nq,1,7,game of thrones synopsis season 6 episode 10?,"Several other invertebrates have been domesticated, both terrestrial and aquatic, including some such as Drosophila mela",High-level/long-term reports supplementing the Administration Console[42],wheat lsu proportion moderately devastation theo ##illon,7,"[10500, 21849, 10817, 17844, 25594, 14833, 20343]",800,448,352,0.019315063953399658,0.009826427456648468,0,5600
nq,1,7,the fertile crescent is located between what two bodies of water?,"Atman, asserts Katha Upanishad, is the subject of Self-knowledge, the bearer of spiritual reality, that which is all-pre",For cutting off our Trade with all parts of the world:,jesus alignment mated ##jali oral morphological ##esh,7,"[4441, 12139, 28795, 28948, 8700, 24012, 9953]",800,51,749,0.12017393112182617,0.07175147748024552,0,3220
